,beer/ABV,review/appearance,review/aroma,review/overall,review/palate,review/taste
35530,9.4,4.0,4.0,4.0,3.0,4.5
37433,10.6,4.5,4.5,4.5,4.5,4.5
28957,6.6,4.5,4.5,5.0,4.5,4.5
21163,4.7,3.5,3.0,2.0,2.0,2.5
21324,5.0,3.5,3.5,4.0,4.0,4.0
27381,8.3,4.5,4.5,5.0,4.0,5.0
32897,9.5,3.0,4.0,2.5,3.0,2.5
33759,3.5,1.5,1.5,1.5,2.0,2.0
3277,4.4,5.0,3.5,3.0,4.0,3.5
36887,8.1,3.5,4.0,4.0,4.0,4.0
16811,10.0,4.0,3.5,3.5,3.5,4.5
25842,11.2,5.0,5.0,5.0,4.5,5.0
33114,9.8,4.0,4.0,3.5,4.5,4.0
24953,8.3,4.5,5.0,4.5,5.0,4.5
13613,7.2,4.0,4.0,4.5,4.0,4.0
25580,6.8,4.5,4.0,4.0,4.0,3.5
18418,6.5,4.0,3.0,3.5,4.0,3.5
23902,5.79,5.0,5.0,5.0,4.0,5.0
37352,4.4,3.5,3.5,3.5,3.5,3.0
23089,9.4,3.5,4.0,4.0,4.0,4.0
18736,5.4,5.0,3.5,4.0,4.0,4.0
21610,12.0,4.0,4.5,4.0,4.5,4.5
7786,6.2,3.5,4.0,3.5,4.0,3.5
5566,4.4,4.0,4.5,4.0,4.0,4.0
29051,5.1,4.0,3.0,3.0,3.5,3.0
18808,8.5,3.0,4.0,2.5,2.5,4.0
19407,10.0,4.0,4.5,2.5,4.0,4.0
4504,4.0,3.0,2.5,3.0,2.0,2.0
25571,4.9,3.5,2.5,2.0,3.0,2.0
1437,10.0,5.0,5.0,3.5,4.5,4.5
32063,8.3,4.5,4.5,4.0,4.0,4.0
31385,6.8,4.5,3.5,3.5,4.0,3.5
25584,12.0,4.0,4.0,3.5,4.5,4.0
1697,8.4,4.0,4.0,4.0,4.0,4.0
10185,6.1,3.5,2.0,3.0,3.0,2.5
1231,4.7,3.5,4.0,4.5,4.0,4.0
531,6.6,4.5,4.0,4.0,4.0,4.0
21739,5.6,4.0,4.5,3.5,4.0,3.5
10768,3.5,4.0,4.0,4.0,4.0,4.0
34966,5.3,3.0,2.5,3.5,2.5,2.5
37324,6.6,3.5,4.5,4.5,4.0,4.5
16949,6.8,4.5,4.5,4.0,4.0,4.5
5847,5.4,4.5,4.5,3.5,4.0,4.5
35546,5.79,4.0,3.0,3.5,3.5,4.0
5251,5.0,3.5,2.5,3.0,3.0,3.0
36618,5.5,3.5,5.0,4.5,4.5,4.0
3355,12.0,3.0,4.0,4.5,4.0,4.5
9812,5.0,3.0,2.5,4.5,3.5,3.0
29562,5.4,3.5,3.5,3.5,3.0,3.5
24992,7.0,3.5,4.0,4.5,4.5,4.5
17311,10.0,3.5,3.5,3.0,3.5,3.0
17020,7.0,4.5,4.0,4.0,4.5,4.0
16263,6.6,4.5,4.5,4.0,4.0,4.5
30735,4.8,3.5,3.0,3.5,3.5,4.0
5802,8.5,4.5,4.0,4.0,4.0,4.0
33541,12.0,4.0,5.0,4.5,5.0,4.5
5973,6.1,2.5,4.0,4.0,3.0,3.0
27884,11.2,4.5,5.0,5.0,4.5,5.0
36570,9.4,4.0,3.0,3.0,3.5,2.5
25749,4.7,4.0,3.5,4.0,3.5,4.0
35311,6.5,5.0,4.5,4.0,4.0,4.5
36903,13.0,3.5,4.5,4.0,4.0,4.0
29209,4.4,4.0,3.5,4.5,4.0,3.5
34113,9.8,4.0,4.5,4.0,3.5,3.5
175,6.8,3.5,2.5,3.0,3.0,2.5
15614,6.6,4.5,4.5,4.5,4.0,4.0
6713,10.0,4.5,3.5,4.0,4.0,4.0
22471,4.9,2.5,3.0,2.5,2.5,2.5
29766,5.5,4.0,4.0,3.0,3.5,4.0
33345,5.0,3.5,3.5,4.0,3.0,3.5
2930,8.3,4.5,4.5,4.5,5.0,5.0
31803,8.2,4.0,4.0,4.0,4.0,3.5
6420,8.1,3.5,3.5,4.5,4.0,4.0
744,11.2,4.5,4.0,5.0,4.5,5.0
32285,9.4,3.5,4.5,4.0,5.0,4.5
21547,5.4,4.0,4.5,4.5,4.5,5.0
34658,11.2,5.0,4.5,5.0,4.5,5.0
29155,5.2,4.5,4.5,4.5,4.0,4.0
6417,5.0,3.0,3.0,5.0,4.5,4.5
7703,5.6,4.0,3.0,3.5,3.5,3.5
18250,8.3,4.0,4.0,4.0,4.5,4.5
17914,10.5,4.0,4.0,3.5,3.5,3.5
11119,5.7,3.0,3.5,4.0,3.5,3.5
35259,6.0,3.0,4.0,3.5,4.0,3.0
7913,8.6,3.5,3.5,3.5,3.0,3.5
11845,6.6,4.0,4.5,4.0,4.0,4.5
2519,8.1,4.5,4.5,4.0,4.0,4.0
11339,5.4,3.5,4.0,4.5,4.0,4.5
14113,5.6,4.0,3.5,4.5,4.0,4.0
5058,4.3,3.0,1.5,2.0,3.0,3.0
21583,4.3,2.5,2.0,2.5,2.5,2.0
6648,6.6,4.5,4.0,4.0,4.5,4.5
31352,12.0,4.0,4.5,5.0,4.5,5.0
25172,5.7,2.5,2.5,2.5,2.0,2.5
16936,7.0,3.5,3.0,3.0,3.5,3.0
7720,6.6,4.5,5.0,4.0,4.0,4.5
12023,8.3,5.0,5.0,5.0,5.0,5.0
7095,10.5,4.5,4.0,4.0,4.5,3.5
15426,6.0,4.5,3.5,4.0,4.0,4.0
32639,8.5,4.0,4.0,4.0,4.5,4.0
18422,6.5,4.0,3.5,3.0,4.0,4.0
27085,6.6,4.0,4.5,4.5,4.0,4.0
1574,12.0,3.5,5.0,2.5,3.0,3.5
18772,5.5,4.0,4.0,2.5,4.0,4.0
9541,5.0,3.0,3.5,3.5,4.0,3.5
13957,12.0,4.0,4.0,4.5,4.0,4.5
7050,3.5,2.5,1.5,2.0,1.5,1.5
25255,8.6,3.5,4.0,2.0,3.0,3.0
30608,6.5,4.0,4.5,4.5,4.5,4.0
13906,5.9,4.5,4.5,4.5,4.5,4.5
5071,7.2,4.5,4.0,4.0,3.5,4.0
6127,10.5,4.5,4.5,4.0,3.5,4.0
3223,5.7,4.0,4.0,4.0,4.0,3.5
37329,4.4,3.0,3.0,3.0,3.5,3.5
8457,6.0,4.0,3.5,4.0,4.0,3.5
22762,5.2,3.0,3.5,3.5,2.0,4.0
19011,7.0,4.0,4.0,3.5,4.0,4.5
15512,7.0,4.0,4.0,4.0,3.5,3.5
31244,9.4,4.0,5.0,4.0,4.5,4.5
19114,5.0,4.0,4.5,4.0,4.0,4.0
6950,4.7,4.0,2.5,4.0,3.0,4.0
36714,7.0,3.0,3.0,3.0,3.0,3.5
12900,10.2,4.0,4.0,3.0,3.5,3.5
8200,5.5,3.5,3.5,4.0,4.0,3.5
4488,8.1,4.5,4.0,4.0,4.5,4.0
25610,5.5,4.5,4.0,4.5,4.0,4.5
20401,6.5,4.5,3.5,3.5,3.5,3.0
30463,6.9,3.0,4.0,4.0,3.5,4.5
33215,7.0,3.5,4.0,4.0,3.5,4.0
8058,9.8,4.0,3.5,4.0,4.0,4.5
10483,8.5,4.0,4.0,4.5,4.0,4.5
1842,7.0,3.0,4.0,4.0,3.5,3.5
27377,6.4,3.5,2.5,3.5,3.5,3.5
5690,5.0,4.0,4.0,4.5,4.5,4.5
25165,10.5,4.0,4.5,4.5,5.0,4.5
1601,9.0,3.5,4.5,4.0,4.0,4.5
18969,4.4,3.5,3.0,4.0,3.0,3.5
24711,9.4,5.0,4.5,4.5,4.5,4.0
36237,6.5,2.5,2.5,3.5,3.5,3.0
25088,9.4,4.5,2.0,2.0,2.0,2.0
3244,4.4,3.5,3.0,2.5,3.5,3.0
16926,11.2,4.5,4.5,4.5,4.5,4.5
32841,11.2,4.0,5.0,4.5,4.5,5.0
36540,9.2,4.0,4.5,4.5,4.5,4.5
3962,8.4,3.5,4.5,3.5,4.0,4.0
29390,5.0,3.0,2.5,2.5,2.5,3.0
11818,4.7,4.0,4.0,4.0,4.0,4.0
29684,8.2,4.0,4.5,4.5,4.0,4.0
10022,7.5,3.0,3.5,3.5,3.5,4.0
14144,5.5,3.5,3.0,3.5,3.0,3.5
21926,9.4,4.0,3.5,3.5,4.0,4.0
3019,6.6,3.5,3.0,3.0,4.0,3.5
22776,4.75,3.0,3.0,3.0,2.5,3.0
21481,5.7,4.0,4.0,3.5,3.5,3.5
16834,9.0,4.0,3.5,4.0,3.5,4.0
1233,6.5,4.0,4.0,4.5,4.0,4.0
11992,4.4,4.0,4.0,4.0,4.5,4.0
22933,10.5,4.5,4.0,4.0,4.0,4.0
18685,9.8,4.0,5.0,4.5,4.0,4.0
22234,4.3,3.0,4.0,3.5,4.0,4.0
424,5.0,4.0,3.5,3.5,3.0,3.0
34128,7.0,3.0,3.5,3.5,3.5,4.0
13083,8.3,4.0,4.5,4.5,4.5,5.0
4118,7.0,4.0,4.5,4.0,4.0,4.5
809,4.5,5.0,3.0,4.0,4.5,4.0
35291,9.8,2.5,2.5,2.5,2.0,2.5
15067,5.0,3.5,4.5,4.5,4.0,4.5
34457,6.6,4.0,4.5,5.0,4.0,5.0
11252,5.0,3.5,3.0,4.0,4.0,3.5
31765,10.5,4.0,4.5,4.5,5.0,4.5
27657,12.0,4.0,4.0,3.5,4.0,4.0
1208,5.9,3.0,3.5,2.5,4.0,3.5
11203,4.5,3.0,2.5,3.5,3.0,3.0
35235,5.4,4.0,3.0,4.0,3.5,4.0
30597,8.4,3.5,4.0,4.0,4.0,4.0
37371,8.3,4.0,4.5,4.0,4.0,3.5
35169,6.0,3.0,3.5,3.0,3.0,3.5
34305,5.5,5.0,3.5,4.0,4.5,4.0
19027,6.5,3.0,2.5,2.5,2.5,2.5
14244,5.0,4.0,3.5,4.0,4.0,4.0
22987,10.6,4.5,5.0,5.0,4.5,4.5
1929,7.2,4.0,4.5,4.0,4.0,3.5
23270,8.5,4.0,4.5,4.0,4.0,4.5
27824,7.2,4.5,5.0,4.5,4.5,5.0
36898,6.5,3.0,3.0,3.0,3.0,3.5
34571,6.6,3.5,4.0,3.5,4.0,4.0
30875,9.8,3.5,2.5,3.5,4.5,4.0
19535,6.5,4.5,4.0,4.0,4.0,4.5
33139,4.9,3.5,3.5,3.5,3.5,3.5
11320,9.0,4.0,3.5,3.5,4.0,4.0
17544,4.9,3.5,3.0,3.0,2.5,2.5
31083,5.75,4.0,5.0,5.0,4.5,5.0
30358,8.3,4.5,4.5,3.5,4.5,3.0
16314,5.5,3.5,4.0,4.5,4.5,4.0
4568,6.3,3.5,3.0,3.0,3.0,2.5
6599,6.9,4.5,4.0,3.5,2.5,4.0
1847,5.5,3.0,4.0,3.5,3.5,3.5
24294,5.9,3.5,4.5,4.0,3.0,3.5
15615,5.0,4.0,3.0,3.0,2.5,3.0
6063,5.7,5.0,4.5,4.5,4.5,4.5
2188,9.4,4.0,3.5,4.0,4.0,4.0
20090,9.4,4.0,4.0,3.5,3.5,3.5
2781,4.7,3.5,3.5,4.0,3.5,3.5
25093,6.0,4.0,4.5,4.0,4.5,4.5
36978,5.4,4.0,4.0,3.5,4.0,4.0
2560,6.5,5.0,5.0,5.0,5.0,5.0
16216,5.2,3.0,3.0,3.5,3.0,3.5
16898,7.0,4.5,4.0,4.0,3.5,3.5
25674,11.2,4.0,4.5,4.0,3.5,4.5
33076,6.6,4.0,4.0,4.0,3.5,3.5
31430,11.0,3.5,4.0,4.0,3.5,4.0
5612,8.3,4.5,4.0,4.0,4.0,4.5
26099,5.6,4.0,5.0,5.0,5.0,4.5
27709,4.4,3.5,3.0,3.0,3.0,3.0
29020,5.0,3.0,3.0,2.5,3.0,2.5
12432,5.4,3.5,3.5,3.5,3.5,4.0
11363,11.3,4.0,4.5,5.0,5.0,5.0
21624,9.2,4.0,4.0,4.0,4.0,4.5
28200,4.5,3.5,4.0,4.0,4.0,4.5
33460,4.0,3.5,2.0,3.0,3.0,3.0
9635,6.9,4.0,4.5,4.0,4.0,4.0
23058,6.8,4.0,3.5,3.5,3.5,4.0
10549,6.5,4.5,5.0,5.0,4.5,5.0
7256,6.6,4.5,4.0,4.0,4.5,4.0
35033,6.0,4.0,4.0,4.0,4.0,4.0
21655,10.5,4.0,4.0,4.0,3.5,4.5
5928,4.9,3.5,3.5,3.5,4.0,4.0
1833,9.4,3.0,3.0,3.0,4.0,3.5
31079,6.5,4.5,4.0,4.0,3.5,4.5
11482,6.5,4.0,3.5,4.5,4.0,3.5
13691,5.5,4.0,4.0,4.0,3.0,4.0
16758,9.0,4.0,3.5,4.0,4.0,4.0
4872,4.3,3.0,3.5,4.0,4.0,3.5
26894,4.4,5.0,3.5,4.0,2.5,4.0
1472,9.5,2.5,2.0,1.5,2.5,1.5
34507,6.8,4.5,4.5,4.0,4.0,4.0
32536,7.2,4.0,4.0,4.0,4.0,4.0
11746,9.2,4.5,4.5,5.0,4.5,5.0
28727,6.9,4.0,3.5,4.0,4.0,4.0
6692,3.5,1.5,2.5,2.0,3.0,1.5
27059,8.5,4.0,4.0,4.0,4.0,4.0
35660,8.3,4.0,4.5,4.0,4.5,4.0
8662,5.0,4.0,3.5,4.0,4.0,3.5
5314,7.2,4.0,4.0,4.0,4.0,4.0
11657,6.5,3.5,3.0,3.5,4.0,3.5
35715,5.0,3.0,3.5,3.5,3.0,3.5
10459,10.0,4.5,3.5,4.5,4.0,4.5
32957,4.4,4.0,4.0,4.0,4.0,4.0
36648,6.6,4.0,4.5,4.5,4.0,4.0
33043,5.9,3.5,3.5,2.5,2.5,2.5
8069,4.3,3.5,3.5,3.5,3.5,3.5
5819,5.0,3.0,4.0,4.0,4.0,3.5
13188,8.1,3.0,4.5,3.0,3.5,4.0
12331,7.6,3.5,4.0,4.0,4.0,4.0
27147,5.5,4.0,3.5,4.0,3.5,4.0
5136,12.0,4.0,4.5,4.0,4.5,4.0
8746,6.5,4.5,4.5,4.5,4.5,4.0
23285,7.0,4.5,4.0,4.5,4.0,4.5
9147,10.6,4.5,5.0,5.0,4.5,5.0
1440,8.3,4.0,4.5,3.5,4.5,5.0
13714,8.3,5.0,5.0,5.0,5.0,5.0
32661,5.4,4.0,4.0,4.0,3.0,3.5
1206,6.6,4.0,5.0,4.0,4.0,4.0
28009,8.5,4.5,3.5,4.5,4.0,4.5
16127,5.5,3.0,3.0,3.0,3.5,3.0
35841,4.3,3.5,3.5,4.0,3.5,3.5
11932,10.5,4.0,4.5,3.5,4.0,4.5
9600,5.7,4.0,3.5,3.0,3.0,3.0
12827,4.5,3.5,3.0,4.0,3.5,4.0
21319,8.0,4.5,4.0,4.0,4.0,4.0
32059,7.2,4.5,4.0,4.5,3.5,4.5
13479,6.1,4.0,4.0,5.0,4.5,5.0
28928,5.4,5.0,3.5,5.0,5.0,4.5
14724,5.0,4.0,4.0,4.5,4.0,4.5
32532,10.2,4.0,4.5,4.5,4.5,4.0
10197,6.5,4.5,4.0,4.5,4.5,4.0
15807,11.2,4.5,4.5,5.0,5.0,4.5
29884,6.0,3.5,2.5,2.5,2.0,2.5
19155,6.1,5.0,4.0,4.5,4.0,4.5
14187,5.5,4.0,3.0,3.0,3.0,3.0
31317,7.0,4.0,4.0,4.0,3.5,4.0
37175,8.5,4.0,3.5,3.5,4.0,4.0
33375,10.2,3.5,4.0,4.0,4.0,4.5
22378,8.5,3.5,2.5,2.0,3.5,3.0
27439,8.0,4.0,4.0,4.0,4.0,4.0
17656,5.5,5.0,2.0,4.0,3.5,3.0
20055,5.4,3.5,4.5,4.0,4.0,4.0
14910,6.6,4.0,3.5,4.0,4.0,4.0
28092,6.6,4.0,5.0,4.5,4.5,4.5
5090,7.2,4.0,4.5,4.5,4.5,5.0
37195,7.8,4.5,4.0,4.0,4.0,4.0
6466,5.5,4.0,3.5,3.5,3.5,3.5
20186,6.0,3.5,3.5,4.5,4.0,3.5
8936,6.6,4.0,4.5,4.0,4.0,4.5
1315,4.3,4.0,3.5,4.5,3.5,3.0
22199,12.0,4.0,4.0,4.5,4.0,4.0
9223,5.5,4.5,4.0,4.0,4.0,4.0
32923,11.2,4.5,4.5,4.5,5.0,5.0
10352,12.0,4.0,4.5,3.5,3.5,4.0
8074,8.3,5.0,5.0,4.0,4.5,5.0
27346,11.2,5.0,5.0,4.5,4.5,5.0
20082,5.4,4.0,4.0,4.0,4.0,4.0
15598,9.2,4.5,5.0,4.5,4.5,4.5
32065,12.0,3.5,3.5,4.0,4.5,4.0
17021,6.6,4.5,4.0,4.0,4.0,4.5
13578,6.9,4.0,5.0,4.5,4.5,4.0
14909,9.8,4.5,4.0,4.0,3.5,4.0
1046,4.3,4.0,3.5,4.0,4.0,4.0
24145,6.6,4.0,4.0,4.0,4.0,4.0
18290,5.4,3.0,2.5,2.5,2.0,3.5
14941,9.4,4.0,4.0,4.0,4.5,4.5
32753,5.6,4.0,3.5,4.0,3.5,3.5
3138,6.5,3.5,4.0,4.0,4.0,4.0
29160,9.8,4.0,4.5,4.0,4.5,4.5
25383,12.0,4.0,5.0,3.0,4.5,4.0
1772,9.4,5.0,4.5,4.5,4.0,4.5
21344,12.0,4.0,4.5,4.0,4.5,5.0
25305,3.7,4.5,4.0,5.0,5.0,4.5
1287,12.0,4.5,4.0,4.0,3.5,4.0
3948,5.5,3.5,2.5,2.0,3.0,2.5
16871,8.1,4.5,4.0,4.0,4.0,4.5
2621,8.0,5.0,4.5,5.0,5.0,5.0
13291,6.5,4.0,4.5,4.5,4.0,4.5
14814,5.7,4.5,5.0,5.0,4.0,5.0
27595,5.0,4.0,4.0,4.5,4.0,4.0
28611,4.4,4.0,3.0,5.0,3.5,4.0
12017,10.0,4.0,4.0,4.5,4.5,5.0
27743,9.0,4.0,3.0,3.5,2.5,3.5
36199,4.4,3.5,3.0,4.5,4.0,3.5
2238,6.3,4.0,3.5,3.5,4.0,4.0
20153,5.0,3.0,3.5,3.0,3.0,3.5
37202,8.2,3.5,4.5,4.5,4.0,4.0
1205,8.0,3.5,4.0,3.5,5.0,4.0
36798,5.0,4.0,3.5,3.5,4.0,3.5
21679,10.8,4.0,4.0,3.5,3.5,3.5
25455,7.75,4.0,4.0,4.5,3.5,4.5
22023,6.6,4.5,4.0,4.5,3.5,4.5
30330,9.4,4.5,4.5,4.0,4.0,4.5
36043,8.2,3.0,1.5,2.5,2.0,4.0
19634,10.6,4.0,4.5,4.0,3.5,3.5
19695,5.0,4.0,3.5,3.0,3.0,3.5
31704,10.6,4.5,5.0,4.5,4.5,4.0
15737,10.5,4.0,4.5,5.0,4.5,4.5
23948,8.5,4.5,5.0,5.0,5.0,5.0
28118,8.3,4.0,4.0,4.0,4.5,5.0
12964,6.4,4.0,3.5,3.5,4.0,3.5
9999,9.8,3.0,4.0,5.0,4.0,4.0
17840,5.4,4.0,5.0,4.0,4.5,4.5
3825,8.3,5.0,5.0,5.0,5.0,5.0
30331,7.0,3.5,4.0,4.0,4.0,4.5
32045,6.5,4.5,4.5,4.5,4.5,4.5
20330,5.4,5.0,5.0,4.0,5.0,4.5
36619,10.2,3.0,4.0,3.5,4.5,4.5
9144,5.8,2.5,2.5,4.0,4.0,2.5
29967,11.2,4.5,5.0,4.5,4.5,5.0
14582,7.6,3.5,4.0,4.0,3.5,4.0
8896,8.3,4.5,4.0,4.5,4.0,4.5
34649,10.2,4.0,4.5,3.5,3.5,3.5
10011,8.3,4.0,4.0,4.0,3.0,3.5
7683,5.8,3.0,3.0,3.5,2.5,3.0
15070,10.5,5.0,4.5,4.5,5.0,4.0
28965,9.2,4.0,4.5,5.0,4.5,4.5
34169,5.4,3.5,3.5,3.5,3.0,3.5
17423,11.2,4.5,4.5,4.5,4.5,5.0
3054,10.5,3.0,4.0,3.5,4.5,4.0
11686,7.0,3.5,3.5,3.5,3.5,3.5
6917,10.2,4.5,4.0,4.0,5.0,4.5
28407,5.4,4.5,3.5,4.0,4.0,4.0
29927,4.3,3.5,4.0,4.0,3.5,3.5
6288,10.6,4.5,5.0,5.0,4.5,4.5
18811,8.5,4.5,3.5,3.5,4.0,4.0
14007,6.5,3.5,3.0,4.0,3.0,3.5
5274,5.0,4.0,3.5,3.0,3.0,3.5
14529,6.6,4.0,4.0,4.5,4.0,4.0
27308,6.5,3.0,3.0,3.5,3.5,3.5
21492,12.0,4.0,4.5,4.0,4.0,4.5
21077,6.1,3.5,4.5,4.0,3.5,4.0
26477,4.8,4.0,4.0,4.0,4.5,4.5
27967,12.0,4.0,4.5,4.0,4.5,4.5
12965,8.5,4.0,3.5,3.5,3.0,4.0
749,4.4,5.0,5.0,5.0,5.0,5.0
21846,10.0,4.0,4.0,4.0,4.0,3.5
3437,9.4,4.5,4.0,4.0,4.0,4.5
12344,8.5,4.0,4.5,4.5,4.0,4.0
26948,9.0,4.0,3.5,3.5,4.0,4.5
28181,9.4,4.5,4.5,4.5,4.0,4.5
8912,8.3,4.0,5.0,5.0,4.5,5.0
31168,6.5,4.0,3.0,3.5,3.0,3.0
12620,9.4,4.0,4.0,4.0,4.5,4.0
12517,5.5,4.0,4.0,4.0,3.5,4.5
6210,6.9,4.0,4.0,4.5,5.0,4.5
13616,6.3,1.5,1.5,3.0,4.0,4.0
18577,8.2,4.5,4.0,4.0,4.0,4.5
9347,12.0,4.0,4.0,4.0,4.0,4.0
31681,8.6,3.0,4.0,4.5,5.0,5.0
10667,4.7,4.0,4.0,5.0,4.0,4.0
6027,8.3,5.0,4.5,4.5,4.5,4.5
3699,3.5,3.0,3.0,2.0,3.0,2.0
33247,7.1,4.0,4.0,4.0,4.0,4.0
1329,9.8,4.0,4.5,3.5,3.0,3.5
14034,6.5,4.5,2.5,3.0,2.5,3.0
28368,4.4,4.5,4.5,4.5,4.0,4.0
5125,11.2,4.0,4.5,4.5,4.5,4.0
1571,8.3,5.0,5.0,5.0,5.0,5.0
28898,5.1,4.0,4.0,3.5,3.5,3.5
26328,6.9,4.0,4.0,4.5,3.5,4.0
27492,12.0,3.5,4.0,4.0,4.0,4.0
18926,4.9,4.0,4.0,4.5,4.0,4.0
23634,5.0,4.0,4.0,3.5,3.0,3.5
17462,7.2,4.0,4.5,5.0,4.5,4.5
26801,11.3,4.0,4.5,4.5,4.0,4.5
27073,8.1,4.5,4.5,4.5,4.0,4.5
21272,10.6,4.5,3.5,5.0,4.5,4.5
16797,11.2,5.0,5.0,5.0,5.0,5.0
18780,9.0,4.0,4.5,4.0,4.0,4.5
16909,4.7,2.0,2.5,3.0,2.0,2.5
19936,5.9,4.5,4.0,4.5,4.0,4.5
34993,11.1,5.0,3.5,4.5,3.5,4.0
11850,11.2,4.5,5.0,5.0,4.5,5.0
8449,7.6,4.0,4.0,4.5,4.0,4.0
14624,6.1,4.0,3.5,4.0,4.0,4.0
15542,4.6,4.0,3.5,4.0,4.0,3.5
2202,10.5,4.0,4.0,4.0,4.0,4.5
3477,8.1,4.0,4.0,4.5,3.5,3.5
19365,6.0,3.5,3.5,3.5,4.0,3.5
8265,5.0,4.0,3.5,3.5,3.5,3.5
15628,8.3,4.5,4.5,4.5,5.0,4.5
12049,8.2,4.0,4.5,4.5,4.0,4.5
201,5.0,3.0,2.5,3.5,3.5,3.5
695,10.6,4.0,4.5,4.5,5.0,4.5
13776,5.3,3.5,3.0,3.0,3.5,3.0
34463,10.2,4.5,3.0,4.0,4.0,4.0
1428,5.0,4.0,3.5,3.0,1.5,2.5
18701,7.2,4.0,3.5,4.0,4.0,4.0
8551,8.3,4.0,4.5,5.0,5.0,5.0
3733,7.0,3.5,4.0,4.5,4.5,4.5
25399,8.5,3.5,4.0,3.5,3.0,3.5
29236,7.7,4.5,4.0,3.5,4.0,4.0
14213,7.7,4.0,4.0,4.5,4.0,4.5
13002,5.79,3.0,3.5,3.0,2.0,3.0
22690,9.4,4.0,4.5,4.5,4.5,4.5
32370,10.2,4.0,5.0,5.0,4.0,4.5
10719,9.2,5.0,3.5,4.5,4.5,4.5
15264,8.5,4.0,4.0,4.0,4.0,4.0
26609,5.5,4.0,3.5,3.5,4.0,3.5
21864,4.8,3.5,3.5,4.5,4.0,4.0
6019,3.5,3.0,4.0,4.0,3.5,3.5
9891,6.5,4.0,4.5,4.0,4.0,4.0
34471,4.5,3.5,4.0,4.0,4.0,4.0
26919,12.0,4.0,3.5,3.5,4.0,3.5
2450,4.3,3.5,4.0,3.5,4.0,3.5
1504,6.5,3.0,4.5,4.0,3.0,4.5
28520,4.3,5.0,4.5,4.0,5.0,4.5
26791,6.0,4.0,4.0,4.0,4.0,4.0
6990,10.0,4.5,4.5,4.5,4.0,4.5
30760,9.0,2.0,2.5,3.0,3.5,3.0
22966,8.5,4.5,4.0,4.5,4.5,4.5
11804,4.7,3.5,3.0,3.5,3.5,2.5
27849,6.0,4.0,4.0,4.0,4.0,4.0
11758,9.8,4.0,4.0,4.0,4.5,4.5
4129,6.1,4.5,4.0,4.0,4.5,4.0
11021,8.3,4.0,4.5,3.5,4.5,4.5
25058,5.4,4.5,4.0,3.5,3.5,3.5
22956,6.5,3.5,4.0,4.0,3.5,4.5
766,9.4,3.0,3.0,1.0,1.5,1.5
25724,5.0,3.0,4.0,3.5,3.0,3.5
17405,8.0,4.5,4.5,4.0,4.0,4.0
17585,8.2,2.5,3.5,3.5,3.0,3.0
23915,9.8,4.0,4.0,4.0,4.0,4.5
25119,8.5,3.5,4.5,3.5,4.0,4.0
6294,9.4,3.5,4.0,3.5,4.5,4.0
10870,10.5,5.0,4.0,4.0,5.0,4.5
25642,4.7,4.0,3.5,3.5,2.0,3.0
36647,7.0,4.0,3.0,4.0,3.5,3.5
325,7.2,4.5,4.5,4.5,4.0,4.0
21748,9.4,4.0,3.5,4.0,4.0,3.0
19533,5.6,4.0,4.0,3.5,2.5,3.0
3689,10.5,4.0,4.0,3.5,3.5,3.5
19113,12.0,4.0,4.0,4.0,4.0,4.0
22508,6.5,4.0,4.0,3.5,4.0,3.5
11186,12.0,4.0,4.0,4.0,4.5,4.0
41,7.0,4.5,4.5,3.5,3.5,3.5
32669,9.4,4.0,4.0,4.5,4.0,4.0
19985,5.1,4.0,4.0,3.0,3.5,3.0
29708,8.1,5.0,4.0,4.5,5.0,5.0
27905,5.8,4.0,3.0,3.5,4.0,3.5
29200,3.5,3.5,3.5,3.5,3.0,3.5
6595,10.4,4.5,4.0,4.0,4.5,4.0
28414,4.4,4.5,3.5,5.0,4.0,4.5
8229,5.7,3.5,3.5,2.5,3.0,3.0
30824,10.0,4.0,4.5,3.5,3.5,4.0
34975,10.5,4.5,4.0,4.0,5.0,5.0
36793,9.0,4.0,4.0,4.5,5.0,4.5
9760,6.6,4.5,4.0,4.0,4.5,4.5
11233,9.4,3.5,4.0,4.0,4.5,4.0
27513,6.6,4.0,4.0,4.5,4.0,4.5
16485,6.6,4.0,4.0,3.5,4.0,3.0
24250,6.2,4.0,3.5,4.0,4.0,3.5
32560,9.4,4.0,4.0,4.0,4.0,4.5
28501,7.9,4.0,3.5,4.0,4.0,4.0
18143,7.2,4.0,4.0,4.0,4.0,4.0
30385,5.7,4.0,3.0,3.5,4.0,3.5
10019,6.5,3.5,2.0,3.5,3.5,3.5
18114,4.7,3.5,3.0,3.0,2.5,3.0
14371,6.6,4.5,5.0,4.5,4.0,4.5
29838,5.4,3.5,4.5,4.0,3.5,4.0
37073,7.2,4.0,4.5,4.0,4.0,4.5
10573,11.2,4.0,4.0,4.0,4.0,4.5
2720,8.6,4.0,3.5,2.5,2.5,2.5
10162,4.19,3.5,3.0,3.5,3.5,3.5
5955,10.6,4.5,5.0,5.0,5.0,5.0
12912,5.8,3.0,3.0,3.0,3.0,3.0
22240,8.3,4.5,5.0,4.5,4.5,4.5
17935,6.5,4.0,3.0,3.0,3.5,3.5
16189,4.6,3.5,4.0,4.0,3.5,4.0
32947,6.6,4.0,5.0,3.5,3.5,4.0
17961,6.5,4.0,4.0,4.0,3.5,4.0
